x1,x2,x3,x4,x5,x6,target
-34112.99808,527.1318356,-50.78444732,11.77685152,-0.202599978,3.86076788,0
-32277.52528,307.0686629,-14.66711887,-16.22581703,20.66944755,-27.35498959,0
-30110.0751,239.0878787,-15.64052822,-1.076802939,1.096202943,14.92085137,0
-30290.53115,-22.73363254,-7.002162548,-52.95891348,-5.963890617,-11.91683549,0
-12186.93472,-331.5526958,19.90326362,-1.064322653,-9.083448945,39.67043692,0
-7671.778499,-807.5570738,33.51523828,-40.67712107,8.683170682,10.35691337,0
-28504.26556,316.5015407,-14.92135109,18.12262919,-7.433157074,8.563912778,0
-17861.38195,68.6219561,13.79265366,1.893588796,14.20801963,9.601997003,0
99470.21715,-957.4773873,103.7156639,11.31352575,29.59512488,19.95610265,1
-33817.39169,483.8758546,-41.01935053,12.84518307,-2.491743009,2.690213512,0
-33481.06458,373.445847,-26.47279077,-16.99125313,-7.2600014,-4.534381498,0
-33023.28248,430.1180867,-29.90841741,13.8452198,-6.023866894,3.607642692,0
-33933.11084,493.8022977,-44.55881261,9.120427752,1.362176689,4.411354329,0
-33825.73579,445.7040904,-41.78739388,-6.939833564,-6.767098607,-0.686802923,0
-31723.10877,356.3580217,-14.748903,1.405364386,15.85556366,-19.15586859,0
-33185.20508,408.671085,-29.90013803,5.335921119,0.039158557,-3.714117,0
-24951.1963,59.77028751,18.07142342,-11.4519531,28.45482444,-19.04947505,0
-33948.52048,486.5678333,-45.18086747,5.446173927,-1.420210249,3.740625711,0
-31724.33564,371.8948062,-25.7596136,13.4277917,-8.341788066,7.76057462,0
-32163.59628,368.9060859,-14.09938861,10.34502953,2.854327882,-6.242406924,0
-26411.29094,-13.94709505,3.308452921,-17.99681769,10.26697257,4.288955724,0
-33613.35261,453.7449096,-38.69571295,4.891499339,3.657689239,4.518966884,0
-34112.99797,527.142408,-50.57548741,12.37700161,-1.329071017,3.902070949,0
-19063.62136,-636.4070898,25.17075059,-68.36728968,-3.032411334,40.33718262,0
238885.5067,-4283.248612,211.5340745,114.5586875,-110.6984703,-46.83099091,0
-33342.34585,419.7266223,-33.15486723,4.872900253,-3.393113133,2.282150279,0
-32695.02269,385.0748954,-32.18647084,1.614320722,-3.609454871,19.12947844,0
-32065.76684,428.5678621,-31.38881301,13.90028977,-2.066992656,14.85489396,0
-25457.4144,10.12238373,27.14400503,3.772525589,-10.20186637,-3.992002149,1
-30038.10335,397.2659824,-16.63919771,20.81157932,-4.534151102,6.368404651,0
38267.3065,-803.0378735,60.03766736,24.05804843,-16.44739789,19.55402031,0
-33283.94671,429.2520437,-38.3086164,1.54337139,4.595854305,1.653011207,0
-21687.92164,168.6540236,-6.348247452,13.52462727,-3.86933125,18.06368883,0
-33943.89783,499.0668521,-44.9410148,10.80892087,1.702048534,4.809471331,0
-18786.06995,-568.5560216,62.16281728,-11.48589752,-38.97324516,-50.16126417,0
365382.5178,-3693.847777,392.686702,112.1557925,-52.57629274,-28.64849297,0
-34013.03746,499.0920973,-45.88363632,6.459732742,-1.237016523,5.597588279,0
-28720.73982,84.4366996,-6.393802125,-14.31285489,-0.312582363,-0.694043439,0
-34130.51307,537.5746596,-54.34580367,19.76281747,-0.53229604,7.087590722,0
-34130.52926,539.597355,-53.98770141,19.19062093,1.724596867,5.045391196,0
-33445.45838,434.1576191,-37.41159213,3.402160588,2.50452757,5.646248122,0
-3022.522043,-244.7974811,20.27253378,2.487807101,18.58808531,23.15957785,0
-24892.93785,167.8955418,-2.139599543,12.92397946,-0.879868491,1.614384157,0
-33220.64614,398.9279224,-30.01346824,1.661254595,-3.950331483,1.877331092,0
-33061.78676,400.3994185,-28.74154006,5.756862459,-3.758050413,-7.33436458,0
-29454.88149,348.2275879,-7.473485677,24.22184571,-10.06566046,-0.992388044,0
-14650.13948,-500.0112041,16.3477649,-24.55650184,-11.77951803,31.23781804,0
-23097.23263,-380.3836868,44.19688159,-37.73158745,12.0951214,-47.01374667,0
-31192.9196,82.1825027,-15.95121219,-47.59498644,-8.628460528,0.729623887,0
-31317.15304,364.6899108,-20.61904309,8.837831433,4.616135122,-4.58557569,0
16394.73,-1801.05001,96.21842018,-46.47495852,32.28527978,-70.94440471,1
-32503.56807,386.1555065,-30.35971682,12.40650708,-11.01488189,6.666205192,0
-33827.50514,474.2016473,-42.94677298,5.791712265,0.396658859,4.140253772,0
-34130.52966,539.7270293,-55.13991337,19.77799654,-0.475624451,6.545861554,0
-31468.76517,276.2065663,-10.15628646,-0.491556414,1.569394294,-5.759937885,1
-18956.71491,-274.2255443,39.43693694,7.103731566,-26.28805232,-12.79529237,0
-30059.07432,190.6604148,-11.8802307,-9.872693927,3.346127101,-11.77173402,0
-33806.96144,485.8833587,-44.87143273,10.26533188,0.832832845,7.718716515,0
-33120.11164,431.0322659,-35.47315697,10.13291059,-4.413321093,7.628267202,0
-14626.67721,-740.5660683,62.17599871,-36.08647115,5.528371602,-54.05589742,0
-31870.35895,304.1109749,-21.33078843,-4.793323596,2.361743312,2.362073012,0
-31950.67283,386.4158442,-25.84462561,13.00077757,-1.939671015,-3.532745051,0
-33261.71798,438.0082562,-34.46459737,10.21069051,-1.523154685,4.78761957,0
-31319.52998,343.0226254,-17.93415576,12.97956887,-4.381641768,0.27395847,0
-32413.55619,278.1352068,-13.92367827,-19.95296355,6.332257646,-18.2706621,0
-34130.52966,539.7270293,-55.13991337,19.77799654,-0.475624451,6.545861554,0
-25956.10748,89.58118755,8.776935957,6.799065191,-4.673380946,-6.398726522,0
-32475.69685,324.581599,-27.73305261,-11.89472877,4.909407433,-3.222183737,1
296183.4783,-5823.168638,173.9401108,0.288582569,59.06796265,34.16225611,0
-34130.51307,537.5746596,-54.34580367,19.76281747,-0.53229604,7.087590722,0
-30969.43808,189.5013077,-13.0165359,-24.744305,8.752723011,-2.688095856,0
-34060.40283,503.0445381,-47.32570277,4.173637013,-5.889516684,3.008264207,0
-13155.3796,75.50406432,32.01208327,-8.323502922,2.310080668,77.54939436,0
-18423.22784,75.3305793,33.46899306,-11.95058435,7.288639901,68.56455817,0
-33486.96013,454.6374116,-35.19480259,2.380155206,6.565482929,1.855931884,0
-33302.41727,425.3457383,-19.05019045,5.554984938,7.594213438,-16.16025905,1
-32892.028,390.7810817,-29.34091316,-0.897106827,3.214063097,12.37788735,0
-832.1114419,-646.434532,51.15452141,-6.059034816,14.60540493,-20.62124458,0
-33613.35241,453.6800806,-38.11973504,4.598651938,4.756798661,3.768835354,0
-33723.22465,437.6701547,-32.12792773,-9.069771101,6.405478928,-11.91053225,0
-4717.163416,-317.704897,35.49579477,2.571639091,14.03024042,-6.467603088,0
-32226.46108,385.6771464,-26.33214907,10.90762916,-1.636795675,0.124054093,0
-33756.20377,458.5140701,-34.37842749,3.460514382,2.175527243,-7.050031706,0
-33676.57206,451.3498304,-38.93721051,7.594548747,-7.742165845,3.792126148,0
-28459.9893,264.7942261,-8.454315728,17.80536319,-11.04311437,1.604764901,0
-29649.95307,367.2616737,-11.19055898,22.98232251,-8.564375198,3.131446061,0
22601.7162,-591.6636953,65.64480617,26.66768514,-12.50329358,18.94127647,0
-23044.08383,-78.31258781,19.60077743,-12.49761865,28.12366931,-19.465412,0
-34081.16467,518.5853584,-44.54438783,9.021961717,9.437930178,-2.537220033,0
-33955.51498,489.6279217,-39.04608352,6.318337634,2.194806044,-6.817424705,0
-32307.10496,344.7925806,-27.85713824,-0.214199413,-0.720027441,-1.171962929,0
-24415.19963,-72.36897284,6.418877726,-24.71117709,21.48788618,-2.983810012,0
-33440.28863,424.6588124,-29.66968294,1.885533149,0.395726778,0.452144025,0
-33613.35261,453.7449096,-38.69571295,4.891499339,3.657689239,4.518966884,0
-31425.29371,278.7089043,-17.37545787,3.273421074,-11.24061398,2.841977049,0
-25830.97271,26.96133201,11.1303545,-9.513051166,11.57943391,-21.17111033,0
-33069.23012,392.7916449,-28.98845544,5.500827964,-5.209166143,-1.921395343,1
-31963.76086,361.1581325,-25.36818076,6.393375139,-4.588182449,14.30128451,0
674011.6995,130.8340221,463.5773167,32.62451338,-130.8669733,130.8899793,0
16761.50901,-1132.538503,81.85864571,-0.638551165,8.299844487,-46.10850514,0
-33672.35009,463.6066425,-41.54422779,6.752815501,0.698696728,6.806457931,0
67379.36631,-1013.624398,73.44863763,-18.28870815,27.70227948,95.49830487,0
-12307.64899,-408.6715047,50.61824087,-13.24126412,12.49783539,-18.50537445,0
-30692.45934,133.9326422,-9.38558332,-33.68353327,11.88074618,-4.937856349,0
-28983.24227,309.2288021,11.233415,21.34678512,-17.16749757,-1.965218839,0
-30367.84677,364.1879077,-18.55034059,17.99380498,-6.290286866,6.01953724,0
-25710.10407,-5.279492814,12.82756456,-3.126894765,-4.899920377,-11.25134317,0
-27560.86832,263.4947259,-12.41397235,14.2614302,-6.966549677,11.30966106,0
-32860.08469,412.8097297,-35.5073755,5.799197926,2.598424651,9.111965496,0
-30756.5057,265.8283851,-8.897282862,-2.622363812,7.348292614,-16.71398057,1
-19692.77275,-484.4068041,20.8038728,-39.49497413,-4.452369205,4.434289856,0
-16924.60752,-631.3346642,35.57687406,-55.64605748,-25.09900737,83.34231711,0
10980.09912,-442.2197888,58.47558983,35.02313267,-41.01538956,13.28465139,0
-28401.07837,328.9069844,-6.129503953,23.27906157,-13.72825725,5.06646154,0
-33100.15982,440.2931029,-26.97456829,19.62188971,-10.73769363,0.141011943,0
-31378.40281,176.8635813,-21.10925844,-24.88492701,-9.764006109,17.83530722,0
-33655.56136,465.9084766,-39.55515978,4.749678197,5.680164009,-0.638990046,0
-28653.23508,245.3300806,3.145222136,14.72480675,-11.48224039,1.996148145,0
77078.97058,-1883.333323,107.09585,6.269556313,10.60036489,-4.425215076,1
-34091.01103,518.9170869,-49.66028785,10.51254792,-2.317219973,4.267251632,0
-23351.95846,281.4641774,13.52266499,31.91155426,-15.96968916,-1.594616921,0
-33061.9441,428.9141695,-33.77079466,9.580301837,-2.886599613,8.827951427,0
-33558.34991,435.8053638,-36.15952208,2.038122034,2.581177297,0.07124439,0
-33385.78236,410.3485578,-29.78846989,4.390869135,-9.498547064,-5.336603363,0
-22524.19298,-185.3095175,16.56204481,-31.04204787,11.03014354,15.83498253,1
19052.48291,-422.0684082,78.35738549,44.2166097,-36.92797196,1.621654495,0
-23415.77016,248.6990339,2.706540513,13.16470191,1.484967025,8.4512689,0
54472.8749,-1227.515907,126.6897209,12.23587891,18.28748872,-20.38689206,1
-19055.22558,133.5628024,26.99182443,-7.772046351,2.313426377,69.83056347,0
-32644.0372,356.8755677,-26.25464054,1.285605567,-4.656307294,2.173114935,0
-33246.35287,392.7601133,-18.69483043,-9.758496966,19.37199678,-28.4055695,0
-5943.030222,-558.8520254,80.87724042,-8.116676533,26.28083058,-44.08998745,1
-31914.64594,328.9136707,-19.04913856,9.453147497,-9.960799877,0.662105415,0
-30688.63684,355.8259804,-21.92590711,14.04827625,-2.693452278,7.602547923,0
-27560.86832,263.4947259,-12.41397235,14.2614302,-6.966549677,11.30966106,0
-33638.60144,453.530054,-31.68403367,-0.68337635,13.32756805,-20.27042168,0
-33534.57419,405.6733849,-24.2065341,-8.412826954,2.733166515,-14.1569323,0
-33641.8042,459.9811294,-39.49401034,6.634240696,0.612151557,9.432160905,0
-25844.96332,186.753823,11.74378866,26.43763949,-26.43533408,-1.346371267,0
2600.654048,-747.2546124,60.35456212,-4.743557653,-1.540141662,-3.16585501,0
-32619.99016,284.7880348,-27.31843297,-16.25783691,-11.76244362,1.452656044,0
-32621.16709,368.0788651,-28.40366605,-1.438298603,-4.064183706,20.83404953,0
32750.579,-479.2168741,62.45312544,-13.70712329,30.68351833,58.18026028,1
-25152.11303,108.679184,5.684257019,4.643476824,5.762379968,-5.399754901,0
162231.0195,-14085.5229,-230.8691928,-544.7005022,-539.8836183,1.67006813,0
-9699.870242,-278.619318,52.16652126,-11.70777465,46.90113619,-33.21616078,0
65971.5262,-1831.000686,100.8904156,0.100186386,-1.38270423,26.75452551,0
-12187.97133,-165.0338356,41.5292696,9.454940663,-1.002115391,5.063848373,0
-34044.58021,510.0160306,-46.97201186,10.11322089,0.777016785,3.024275211,0
-5484.982539,-396.4726935,52.58639876,-26.28410897,62.4274588,-19.81027066,1
-34005.46767,496.7780308,-46.43166269,6.551999246,-2.074231843,3.954690075,0
-34107.18019,527.4890965,-52.54196003,14.80057492,-3.242187796,7.365585222,0
-28386.6015,27.63058799,4.90104777,-19.87193466,6.620490967,-19.74958526,1
-22935.87485,-155.5703962,0.355230919,-19.96563383,-1.686363485,16.45899664,1
-33883.46533,467.7755765,-43.43700597,0.701120185,-2.908670043,3.227686978,0
-12842.88693,-208.4670257,37.67024622,4.110995213,14.96281662,-24.39728154,0
-33120.11164,431.0322659,-35.47315697,10.13291059,-4.413321093,7.628267202,0
-28268.20826,297.12354,-10.48077732,14.09447496,-0.940531671,6.429599121,0
2482601.437,-10589.59586,475.8409327,155.515718,245.5823857,-11.37314711,0
-31672.94401,308.9666993,-21.50461368,4.334997906,-7.412861734,4.872856222,0
-28639.46352,179.9785691,-10.38609015,-4.9364367,8.722173268,-6.823634835,1
88858.54381,-5232.429619,99.01551046,-187.7295625,79.24723952,19.58980961,0
-26592.52502,91.53344065,11.97079402,-8.440936883,20.38484519,-27.95966974,0
-30708.69565,371.3337832,-11.66923183,24.47211241,-13.81588166,0.828083496,0
-34091.01108,518.9292276,-49.57893552,10.39865375,-2.167457237,3.926062089,0
-33833.04138,491.0619949,-41.21544153,14.23834897,-2.821927258,2.830295747,0
-25238.99669,-13.83912601,-1.057410433,-10.67803508,-7.655243165,26.72816292,1
-33580.83079,464.355008,-38.45995595,11.73459211,-2.193696248,4.456300434,0
-14704.74983,-20.69538629,24.87668437,7.881896548,12.7111749,-18.93696593,0
-30714.3922,405.8530074,-20.9142746,16.87241502,1.299687652,4.459743744,0
-1051.629815,-1329.222183,119.9439881,22.01825661,-136.3928038,-52.38819764,0
-25919.36586,-68.98496479,8.09468305,-23.18564737,8.673948436,-5.839825228,0
-33916.50935,477.2952905,-43.22800418,1.18370224,0.687884634,-1.394311738,0
-33069.23012,392.7916449,-28.98845544,5.500827964,-5.209166143,-1.921395343,0
-32625.76026,378.0764185,-28.76411975,5.091658392,-4.434408476,8.351591568,0
-33774.4508,459.7922632,-41.65288068,3.939039675,-5.534287035,8.010283529,0
-28234.83937,248.1295572,-9.73476069,4.843929695,8.437456069,2.701212702,1
18750.61172,-272.0516963,56.00797523,-11.03281472,53.79587089,24.75180714,1
-33836.01323,476.1844382,-45.32109771,7.16866579,-4.061773166,8.001453948,0
-33417.30169,407.2757479,-22.45595708,-8.383348891,14.21613486,-25.14652975,0
-32597.61341,375.1928669,-27.92797257,7.352248585,-9.041722628,6.397531258,0
-28038.0757,286.6136283,1.758964878,19.43926679,-8.07167548,2.574106092,0
-34130.51307,537.5746596,-54.34580367,19.76281747,-0.53229604,7.087590722,0
-34038.79463,499.9099815,-46.03923343,4.869852933,-3.85764213,2.892530318,0
-34130.51307,537.5746596,-54.34580367,19.76281747,-0.53229604,7.087590722,0
3467.425602,-573.8845078,39.08409151,-12.97320436,4.719446341,42.85983392,0
-25014.10064,142.2844382,-0.332895542,13.39310393,-9.424777855,5.960824235,0
-19301.714,18.86116637,30.75627182,-1.697066613,31.42318202,-29.08638557,0
394020.7401,-3165.902376,276.5603697,135.9196325,-87.09597855,-49.43847386,0
26851.11089,-663.6728842,81.74420455,-10.46556951,64.38779743,-22.62792312,0
130807.9354,-3153.254127,172.4461755,5.702112571,69.57984371,-92.71696323,0
110758.0035,-1028.269107,97.03658141,-23.54099094,37.7033972,118.9233038,0
-31808.93768,344.1784616,-24.83217205,6.830536004,-2.714749242,5.515945806,0
-23002.61444,-20.38457848,31.03532872,12.7200576,-21.98042796,2.625050702,1
-33895.85917,500.0991181,-40.19720268,15.61924222,-1.316504049,2.504834867,0
-26189.38762,-341.3043268,8.838357434,-73.35880983,-1.935546264,10.02439115,0
-28960.65312,138.7720932,2.8426065,-2.791324469,-1.891275881,-13.20151563,0
-33922.58197,487.062561,-46.53107579,8.072006766,-3.724632947,6.335131987,0
-33416.37421,426.8289694,-28.59257761,12.5836488,-14.50616765,-0.920452146,0
-34099.33681,523.1936791,-48.65267179,8.511851052,4.333106161,-4.057330325,0
-29561.94239,322.4827339,-13.09806555,13.54610817,-2.761283769,-0.372817638,0
325737.6754,-4156.404386,309.9869212,155.498546,-72.91385604,-159.8415554,0
-33990.47688,498.6261563,-43.50420275,12.33029038,-5.559453398,2.35844765,0
-18533.17223,-91.89503145,5.998039963,-3.589826655,9.598360021,2.156070688,0
-32823.11647,375.9706781,-27.50673951,-1.365638828,4.813981764,-4.867996571,0
-25095.42371,325.3082577,-3.849777541,20.49655369,-2.980807914,2.608961716,0
45039.7046,346.7428469,49.31705419,9.72491398,1.186173119,50.04052873,0
-32067.80128,372.7129434,-18.57509966,16.25019402,-9.033329143,-6.651532318,0
-34130.51307,537.5746596,-54.34580367,19.76281747,-0.53229604,7.087590722,0
-32625.76026,378.0764185,-28.76411975,5.091658392,-4.434408476,8.351591568,0
-33253.19031,432.4162413,-31.03655699,14.03379643,-9.192140173,3.637804562,0
-34091.01122,518.9328602,-50.19793769,10.11592468,-1.815363333,4.771609507,0
52430.82445,-2694.939513,44.10969648,-54.25163502,-42.01155024,107.9741134,0
-7671.778574,-807.5307287,33.18655866,-40.47366578,8.058645952,10.90255461,0
56832.23319,-943.6515174,125.3009011,54.90957653,-30.95696665,-35.04193672,0
-33516.02577,473.1157848,-37.97558414,14.26208516,-1.692354764,5.401025546,0
-28231.85179,118.661465,4.318530961,4.700307747,-15.14704126,-6.220608921,0
-18048.93751,53.54946904,1.5939995,5.801396995,1.400888997,26.47188907,0
-32123.3645,213.1974912,-6.94848496,-26.90816783,-1.52744883,-27.69682272,1
-33471.80996,438.3197141,-36.16414685,8.628646904,-5.952527158,3.884431618,0
-33575.62137,399.508386,-30.2406494,-11.39091889,-3.44742716,-12.25714217,0
-34005.46784,496.828655,-46.59760048,6.527450637,-2.399006237,3.818004596,0
-32164.8514,380.0700743,-32.1586415,8.941132411,-2.624668584,7.183435242,0
-5535.53844,-962.2897556,26.87313896,-49.03122904,5.006595332,30.55813607,0
-26267.37923,104.0636181,6.152005447,-2.091562609,17.41542759,-11.42665179,0
-33409.21127,461.7556871,-37.01052413,12.97782096,-1.210975781,4.97581131,0
-16905.79394,-91.946279,30.89007975,16.79856022,-15.20095036,-1.645617525,0
-31176.11476,244.8886898,-14.99939688,-6.671562388,0.95298548,-10.34425073,0
-9685.166927,0.611589105,30.783925,9.511326471,12.96766848,0.425821744,0
-22336.17883,-74.86648152,28.22188372,-7.970116016,26.99617854,-28.05871084,0
-34091.01122,518.9328602,-50.19793769,10.11592468,-1.815363333,4.771609507,0
-30917.24738,236.8623783,-10.1289513,-5.497323366,3.358131134,-11.34534375,0
-25711.88148,234.1687949,-2.256850343,16.85794831,-5.266069199,6.249572534,0
-19228.59571,-11.86168363,15.04284405,12.99644023,-11.0019539,9.108680341,0
-34099.33652,523.1907971,-49.62152795,12.25552272,-0.727019292,3.910815471,0
-12552.22365,-550.1778545,52.44091859,-22.20206276,42.54056407,-41.84382012,0
-25244.11621,162.0298072,5.621044772,6.524962036,4.762642475,3.904348982,0
-33363.82895,426.2598617,-35.24540535,6.693545334,-4.839128844,3.126123327,0
-34050.90434,506.6390909,-47.9872288,7.936609638,-3.107494215,4.391715512,0
-31490.12509,318.7887859,-14.47588937,-2.912607848,15.63912593,-18.14580004,0
-13685.15316,-266.1457595,26.89014146,-9.603722696,-5.302759373,48.0202843,0
6202.236178,-491.3256063,65.188786,35.46704435,-31.77372529,-10.2767492,0
22900.97491,-1974.214604,114.2440953,-30.32568155,12.90170444,-82.3435467,1
-31292.91804,272.4797705,-14.49383258,5.633204953,-11.84938232,-6.534366989,0
-32868.77126,430.2627401,-29.41300335,14.61599184,-3.124020239,1.91605677,0
-33858.58148,473.8929445,-41.18251021,5.842531038,-1.837282059,4.214356891,0
-29878.84045,250.5922655,-12.1427295,2.538572132,2.197567692,-5.859027971,0
559.3857826,-558.3945133,56.49334957,29.2383584,-36.11973939,-21.01312708,0
-33616.19367,441.5672387,-38.2850465,1.920785358,-1.833573633,4.859704042,1
-16901.28126,-111.4598962,18.51624396,-2.758723774,10.50756978,4.369376818,0
23623.86995,-1555.78366,46.60714463,-52.99345517,36.24247739,29.16627573,1
-27337.81374,229.0316845,-16.38257954,9.385341915,-3.956806277,14.28137428,0
-31406.54681,270.5979572,-4.231256649,-5.782120412,15.47951566,-28.7894425,0
12480.17011,-834.6097035,60.74851367,-9.247664991,22.66351749,-13.8294744,1
-33743.55615,466.7506662,-37.22677435,9.366759377,-2.4777279,0.30355859,0
-32901.14169,346.0332013,-15.13784637,-5.505601818,3.396467283,-22.33633606,0
33791.74631,-1400.614475,125.4257419,-20.07837537,74.59969259,-84.92747092,0
-8923.190817,-59.35449553,30.2774606,-10.45529147,5.3812598,75.8770591,0
-22475.22693,-53.02188474,28.83625372,-22.22787479,47.12275782,-35.38918058,0
-32469.10814,280.0306107,-7.311804828,-13.39487829,-0.46614031,-29.71771364,0
-18673.81891,-230.2013152,-1.301292671,-11.00196644,-7.033050679,22.68452947,1
-30914.10536,154.7415874,-6.636807598,-18.42489687,-3.080302105,-3.515085644,0
-34030.13612,508.6786919,-48.35580695,10.74365188,-1.458246071,6.696612269,0
-33048.03195,435.4252933,-28.64874597,16.05843873,-6.355830222,-0.000664145,0
-33933.11104,493.8671884,-45.1372427,9.412490314,0.262021566,5.156020938,0
-30316.30096,138.3784393,-3.494067655,-17.85137123,5.450675482,-25.57044867,0
-33860.82054,485.2517805,-40.73317865,12.53275504,-3.961738274,2.187640963,0
-21088.97501,-253.2376209,28.14351581,-5.776380882,-12.05090221,-27.70252771,0
-34030.29878,510.3289217,-48.47380299,11.88361977,-0.455991742,5.937230442,0
-26444.35995,-13.93402388,4.126737096,-8.089803004,-3.718099457,0.035710064,0
-30582.07107,180.3983565,-6.592728586,-15.72396066,10.16602624,-13.83971833,1
-14162.79272,-637.0091536,56.71305357,-32.89037889,17.11831406,-58.61471267,0
-34062.70932,511.4351841,-48.5025726,9.199980205,-1.261930756,4.858920962,0
-32657.71287,299.3309055,-20.19889545,-18.54819151,4.759580025,-18.1647596,0
-34010.43773,498.6264458,-45.59067112,11.99769552,-11.33623392,4.180312692,0
10754.71141,-352.6178378,87.58237808,9.442314828,39.65289679,-45.9625254,0
-21802.29329,-372.3468503,31.3081171,-23.38711806,-11.70912502,-30.49965648,1
-23368.46198,198.896404,14.11781214,23.87288528,-8.581096737,-7.734415637,0
-34099.33683,523.2449957,-50.40407019,11.94936141,-0.69901992,4.625111246,0
-30997.24653,300.1439676,-20.88380939,1.352209259,0.797942258,13.64241586,0
-21488.02156,-163.1773497,40.18013652,-18.89490743,41.34552184,-54.98428659,0
-23002.61444,-20.38457848,31.03532872,12.7200576,-21.98042796,2.625050702,1
-34044.58069,510.1719772,-48.45027305,10.90364625,-2.045241701,5.075646448,0
-25534.09265,-126.5691659,-1.892464996,-27.25140721,-14.45198981,9.968738858,0
-33817.39167,483.8617096,-40.61173509,12.52682539,-1.718247213,1.797920147,0
108115.0817,-2277.571851,145.8420565,61.62210398,-50.36109721,-36.23711915,0
-32594.19146,349.3227907,-24.17132205,2.621395805,-6.688279674,-2.079214516,0
-33703.06082,473.1514211,-37.65735069,9.982677448,0.668885631,-2.186879492,0
-21957.88293,78.07864884,9.712249232,-0.469008497,10.97566159,1.423695915,0
-34130.52918,539.5708251,-53.65166967,18.9895388,2.352248256,4.516117933,0
136748.9452,-422.0557353,121.511763,27.41222053,5.716627508,34.71935956,0
-34118.44493,530.8886495,-50.33619238,14.33355104,0.896045993,3.412160029,0
-29742.65472,213.5824805,-10.90255236,-7.143813634,8.749754347,8.407837707,0
-27303.52246,-44.98281829,8.087291778,-19.55663481,-7.464052682,-2.941660877,0
-30462.32973,292.8059658,-22.04373677,0.345995959,-1.832960412,26.63741484,0
-31602.42703,335.1910379,-15.07669289,0.062746748,13.56179345,-19.00262423,0
-33739.63581,464.8767536,-36.58768914,5.430865602,2.984581297,-6.711992468,0
-27860.17843,268.8366098,-14.33075256,16.17439758,-5.581272743,6.910136872,0
-28573.84275,279.4747786,-12.80899345,9.406325875,1.862490781,11.9281667,0
-29853.58878,112.0420903,-14.43047224,-19.07596448,-11.82086853,24.32782268,0
-24415.19963,-72.36897284,6.418877726,-24.71117709,21.48788618,-2.983810012,0
-32668.64174,416.5519998,-33.20556111,10.76427774,-1.447742339,6.02189021,0
-33626.52915,455.7838682,-36.09476259,2.336171477,7.871382621,-5.883134309,0
88033.89873,-1304.223318,78.70805813,0.373277278,12.2148796,97.65307897,0
-32146.78892,354.7159821,-27.14469022,0.467537646,-3.275684613,22.80364893,0
-32843.6177,399.6096634,-31.00023019,7.389975527,-3.764182663,5.758382592,0
-27763.31082,148.786499,2.273862953,-7.450034605,18.72827626,-20.77737324,0
-33955.51704,490.0539047,-45.91273169,7.063014161,-3.012929945,5.908424907,0
-34035.43129,513.3504368,-45.01351609,10.28424459,5.638798151,-0.907554804,0
-33266.80444,457.4240677,-34.85758861,14.11145169,-1.672071186,5.994477451,0
-30871.46309,241.9436329,-19.58701507,-7.613215395,1.030440018,19.17309347,0
-33168.33591,380.6496453,-30.44577082,-8.768135741,4.58089523,-3.498638156,0
-34112.99782,527.0897167,-49.91811167,11.96997651,-0.079878086,2.810756941,0
-33697.52077,442.8784395,-37.33867623,4.336536721,-9.011879616,0.345601154,0
17191.84947,-1351.548176,44.05336853,-35.45258501,7.88785231,30.41966657,1
-29160.51853,194.0051798,-12.21278804,-8.655053738,-1.778838019,30.89918146,0
-32019.19484,249.2328245,-15.77905808,-20.80553992,2.495142486,-11.90159234,0
-32903.79035,354.662625,-27.14147953,-6.952946568,0.213590749,4.804143635,0
-27697.10717,312.6102863,-0.693795328,28.03545774,-16.26082865,0.799891001,0
-34130.51307,537.5746596,-54.34580367,19.76281747,-0.53229604,7.087590722,0
-6279.150927,-582.8661231,53.59804189,-9.278730764,12.02322117,-20.05759778,1
-10868.44516,-164.3316589,33.63646351,5.796420405,9.129764892,-15.95232565,0
30652.46089,-708.3161653,81.01354586,-9.269867478,59.78916603,-15.24531663,0
-33598.8852,416.2227692,-21.63283269,-1.930589486,-1.059140323,-11.97227982,0
84131.38318,-987.3764044,119.3262284,-13.06006243,76.95485704,15.95557763,0
8546.219277,-1405.622622,95.35995289,-57.12335888,67.39755313,-76.38928624,0
8244.494231,-973.6725814,89.25790914,-12.10505172,33.2361846,-50.25719967,0
-31937.60255,352.2624974,-20.63816354,3.015902643,5.927784796,-12.80118998,0
-33933.11106,493.7827853,-41.58607118,2.948355638,10.25692402,-11.34497994,0
-26933.20963,-61.98039437,21.92578944,-4.546876839,-20.80005083,-23.95502779,0
-31709.68082,404.0717454,-24.88296026,14.98116072,0.019855842,4.35159609,0
-34091.57574,523.5638572,-51.93244387,14.56761337,-3.4453168,7.836123353,0
-29170.86951,279.6641526,-10.6931235,15.58433546,-12.12137629,7.660232546,0
-33529.04878,424.7704059,-32.93860993,-0.400677492,-3.053757211,-0.049579814,0
-34130.51307,537.5746596,-54.34580367,19.76281747,-0.53229604,7.087590722,0
-33244.93839,400.8616386,-36.31498909,-0.024756005,-4.545452215,8.177671466,0
-28492.73914,81.52307086,0.168173209,-13.09152659,3.485994501,-19.57131052,1
-21147.88502,-115.7290322,19.78498494,-8.365606993,11.07284989,-7.855709981,0
4809.032728,-548.228049,45.41395377,10.29634259,-3.874365555,4.138621801,0
-29631.26214,147.1943465,-6.82740011,-23.79264261,16.36681128,-3.475548989,0
